Mode,Date,Time,RTT,CPU,RAM,Latency,LossRate,Throughput,SuccessRate
Normal,2025-05-13,14:49:00,26.90007618364338,51.994330624451315,86.15532456462753,2.488229257786765,0.0,16.94427489152923,100.0
DDoS,2025-05-13,14:42:01,11.179433795473724,44.08791717547378,84.127805237444,39.93103212737296,90.04860002576737,0.0020057472575365,0.0
Normal,2025-05-13,14:37:35,61.563007042657915,82.0040982425665,87.28932008963373,66.8383968804871,0.0,0.0020057472575365,100.0
DDoS,2025-05-13,18:40:17,155.0018621741122,75.9446379850809,77.72357837769907,107.3217025050703,100.0,0.8991359668177633,8.26933647819244
DDoS,2025-05-13,18:38:40,29.42951625860148,53.4678302936546,73.43139974733951,28.914968778017332,100.0,0.0020057472575365,4.6288798026981715
Normal,2025-05-13,18:37:48,69.1180173104501,48.138456845169436,77.74192244619533,52.66727459448205,97.96904795077528,4.898990850973104,4.515561317615617
Normal,2025-05-13,15:44:25,0.1727595329284668,51.19535556287716,89.13261805750079,0.0863797664642334,0.0,0.0020057472575365,96.89534863647053
DDoS,2025-05-13,14:41:37,72.77847648168986,53.552907517814674,83.87534396402812,0.0863797664642334,100.0,0.0020057472575365,8.588582076379428
Normal,2025-05-13,14:32:40,46.830127450581266,41.28646456726927,78.70331684402925,0.0863797664642334,18.197287813573098,25.401529317464963,95.29738670198972
Normal,2025-05-13,15:02:12,0.1727595329284668,35.258863346609424,86.11305279772628,40.318519108788855,0.0,0.0020057472575365,100.0
DDoS,2025-05-13,14:44:40,2.2255409436137406,42.23940653063305,83.08916619912024,0.0863797664642334,97.55225939356937,0.0020057472575365,0.0
Normal,2025-05-13,15:37:33,66.47325802027821,32.7106434849964,84.92526671436893,0.0863797664642334,6.29642349052342,0.0020057472575365,100.0
DDoS,2025-05-13,14:31:16,99.74440903154829,48.91766611018177,80.29348601528945,0.0863797664642334,96.23569693423163,3.2764010226641322,12.923872878663333
Normal,2025-05-13,16:23:52,72.52124280936252,33.94672628631074,78.0643284639414,0.0863797664642334,0.0,11.35279296738717,94.86915741885046
Normal,2025-05-13,14:53:59,60.15804187105179,96.29713670124949,87.85213111645095,51.573412323232375,5.862679124554814,1.6463114868640232,97.0532191012466
Normal,2025-05-13,15:46:58,0.1727595329284668,72.15926567153859,83.36542185236367,18.443758760255875,0.0,7.039762862296792,96.99124677254805
DDoS,2025-05-13,14:34:17,0.1727595329284668,49.98636044368921,81.23158211434342,0.0863797664642334,93.14930891689252,11.057983296147363,0.6035169915825446
Normal,2025-05-13,14:37:20,150.9707549801068,41.95111489824578,88.46401165675357,33.31044120773809,0.0,0.0020057472575365,98.68659002921572
DDoS,2025-05-13,15:43:31,91.47629176628644,62.97032498467598,87.11154205550214,0.0863797664642334,100.0,0.0020057472575365,4.101250071301802
DDoS,2025-05-13,15:09:22,52.301598351520816,36.554083343083605,88.60317617640086,55.89499380153264,83.85497948394817,3.0221323379079057,0.0
DDoS,2025-05-13,18:36:07,58.338454285536045,46.914314033726214,70.20724098811027,21.177691269821246,98.14058555568646,0.0020057472575365,0.0
DDoS,2025-05-13,14:42:58,41.732586854519866,69.5855953604116,84.75939319317841,18.378885709797245,93.96299832033192,0.0020057472575365,0.0
Normal,2025-05-13,14:46:46,4.60333840220078,27.723507524940164,82.95436503377778,18.63190634992695,8.599377856888584,0.0020057472575365,100.0
DDoS,2025-05-13,14:57:02,59.76880369046638,46.89012163127016,84.42828298437635,10.31949239554612,100.0,4.30265310618882,0.583388102841446
Normal,2025-05-13,14:50:09,15.914953767669553,28.752245546933583,86.5859272973563,0.0863797664642334,0.8127322754400209,16.850522428055452,100.0
DDoS,2025-05-13,15:36:20,0.1727595329284668,68.53295009733958,80.61041165438355,9.784356695233818,100.0,6.503441966397445,5.552292562661773
Normal,2025-05-13,14:46:18,0.1727595329284668,39.731267391150794,85.2965008553801,12.336571443814718,0.0,5.592926232953875,100.0
Normal,2025-05-13,15:26:52,0.1727595329284668,33.69962574786305,89.88206646495975,38.61390049439465,97.91776669254358,13.426413884918162,0.0
DDoS,2025-05-13,15:49:43,0.1727595329284668,99.99528822797652,80.44773291074664,0.0863797664642334,0.0,0.0020057472575365,100.0
Normal,2025-05-13,14:40:52,78.07980755975677,50.06126678153676,87.95969859217998,2.7681151816927705,0.0,28.237319423360944,98.48578399910417
Normal,2025-05-13,14:36:05,1.4570496946386395,23.823409200203322,83.38807658537533,8.79397302223534,2.84640933815517,8.266391672399516,100.0
Normal,2025-05-13,15:32:14,0.1727595329284668,98.85180726105759,80.44833750321867,25.88259268996735,100.0,9.862720096913403,0.0
Normal,2025-05-13,16:23:59,41.7694450535159,40.064879255963206,80.05784959720108,68.68348269056132,0.0,0.026391861341102496,100.0
Normal,2025-05-13,14:29:15,12.401163779157507,56.64728318795996,78.07488837854834,1.0420086367073793,0.0,466.0612420980099,93.13745803572621
Normal,2025-05-13,14:30:17,0.1727595329284668,100.0,78.02615507826697,10.290588047927761,10.810205726285261,85.44940758725095,87.26948009318932
Normal,2025-05-13,15:53:26,56.77441007500884,63.37855830253885,69.80582491444717,34.91642129550095,5.9000901783767485,0.0020057472575365,100.0
Normal,2025-05-13,14:35:00,7.474519309972083,92.45321488218102,82.89938699292247,0.0863797664642334,100.0,0.0020057472575365,0.0
Normal,2025-05-13,14:30:18,0.1727595329284668,93.67746832997983,76.59718650780044,35.66088413269106,6.330708756555327,121.03587954457356,96.32809300062493
Normal,2025-05-13,15:29:33,90.56601519743967,68.7219410602358,87.59710275628223,11.46005243996201,8.748537089625993,13.764931087837823,96.84545045169257
DDoS,2025-05-13,14:40:41,0.1727595329284668,36.2925624524443,87.88500962099512,0.0863797664642334,100.0,0.0020057472575365,12.01454431851396
Normal,2025-05-13,18:35:29,82.27335083755432,51.51723915308349,70.06567350443001,0.0863797664642334,7.981064096837942,9.22409562489732,90.46586985442458
Normal,2025-05-13,15:30:28,28.68444448327748,37.303644595403796,88.61571937084793,37.36401645736527,0.0,0.0020057472575365,79.24124320190992
DDoS,2025-05-13,15:33:41,82.87667641710561,61.20460948267136,80.88166176488694,65.07123299905706,0.0,0.0020057472575365,93.18030584488388
Normal,2025-05-13,15:12:11,18.733135329976395,91.32165312695574,91.02859841844341,10.471381549965246,0.0005575249617824118,8.605062527813889,92.40519535927469
Normal,2025-05-13,15:38:25,32.24400468683562,71.43764404069572,84.56405077324493,27.359225726940537,5.1635464618475275,0.17765887542068093,96.51806189938641
DDoS,2025-05-13,18:00:02,4970.866316718517,47.92701760311741,82.64887335034305,2492.8365132808685,100.0,14.314737095349697,6.125467553737216
Normal,2025-05-13,15:23:31,23.683078188336992,46.37914376021102,91.38170633926886,21.601867791318234,0.0,12.95774816739397,100.0
Normal,2025-05-13,14:40:41,40.646893454848815,32.23193591623155,88.38090144827578,54.30541243878814,8.264784179625249,18.618122561245958,95.97799998224944
DDoS,2025-05-13,15:33:57,16.067903485800443,55.23069606894214,81.5627470427905,0.0863797664642334,100.0,1.0318560441935545,0.0
DDoS,2025-05-13,14:31:24,0.1727595329284668,66.78677045804443,80.70409671097505,0.0863797664642334,97.21454880339897,5.076678915488354,0.0
Normal,2025-05-13,14:42:13,0.1727595329284668,44.81289605978514,85.76382345922922,8.151816475834798,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,14:34:21,0.1727595329284668,99.9271368653715,81.7418252917044,22.862774279378385,100.0,6.899508548115445,2.998651458713417
Normal,2025-05-13,16:35:35,91.12270888273724,65.9607898827962,85.03457272469457,23.469424525551517,81.69133583831768,0.0020057472575365,0.5422901866899661
Normal,2025-05-13,15:09:31,12.813167480454252,57.8584919222712,88.70973174561813,62.12344067646329,8.760677899814139,14.58331284413535,100.0
Normal,2025-05-13,15:01:53,78.94422714212345,32.012111467032184,85.22026774129814,26.332895119872596,0.0,0.0020057472575365,100.0
Normal,2025-05-13,16:23:52,67.55441772842673,30.345607782816963,80.63150401152562,35.03650028606764,2.3107002228861044,1.457151290335632,100.0
DDoS,2025-05-13,15:37:21,39.34254438699628,76.61436334116382,83.47932583474669,0.0863797664642334,86.45251937920975,5.716396044148809,0.0
DDoS,2025-05-13,15:49:15,0.1727595329284668,89.68511667324591,82.52748200727811,91.20518115655662,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,15:14:47,89.32831005823644,40.22454327497004,81.2553268937705,35.62036145387719,100.0,5.5290031289645025,0.0
Normal,2025-05-13,15:02:01,97.23091416370804,57.04807524082847,86.78139607290169,70.45226905416334,0.0,11.189105143452286,95.04835519776205
DDoS,2025-05-13,14:37:55,0.18792746401470595,47.5722970649567,85.56957035507234,0.0863797664642334,93.4298995506667,1.7392879469731124,0.0
Normal,2025-05-13,14:30:14,0.1727595329284668,100.0,78.9925568349221,0.0863797664642334,0.0,88.31825411887584,100.0
Normal,2025-05-13,15:32:15,0.1727595329284668,82.28840461608891,80.9457716020949,11.113683377357734,0.0,7.680496698087843,100.0
Normal,2025-05-13,15:11:12,0.1727595329284668,41.48045947015636,90.38026768099283,13.040684219052793,2.360685244966755,16.172443594406374,91.94636542985364
DDoS,2025-05-13,14:50:30,28.033488052414967,40.26868604753645,85.38636234338556,0.0863797664642334,100.0,2.7078744208932903,3.2445539208854006
Normal,2025-05-13,16:34:45,88.68586118850928,52.424906801599974,84.86462305589782,42.496251864620525,100.0,0.0020057472575365,6.638143055921498
DDoS,2025-05-13,15:43:08,110.61165958248598,67.83545229037816,87.99700916912235,5.494773705502598,100.0,1.4563825608927743,0.0
DDoS,2025-05-13,16:30:06,35.97408754609623,31.724886385136564,83.38600879226196,7.261984463002271,100.0,0.0020057472575365,4.9060811802284885
Normal,2025-05-13,14:31:20,18.072903216463864,100.0,81.01211732876483,30.923542458087976,95.36593200853422,0.5471652034429448,0.0
Normal,2025-05-13,18:36:30,146.93391634101,68.61925013585437,83.53686202422837,72.95088687784725,10.035789107045254,7.648022512137081,88.25414191793406
Normal,2025-05-13,14:44:04,131.36730344749674,44.9642977712864,82.54298575798857,15.09575972657496,0.0,0.0020057472575365,97.6372894615432
Normal,2025-05-13,15:36:12,67.00169934700692,95.5033580108052,84.08109448400485,31.422974514402224,0.0,20.9094141631737,99.87700531226056
DDoS,2025-05-13,14:29:46,0.1727595329284668,43.711237664530174,80.53943588738748,43.75432824849497,98.59780388292344,21.39051996684448,4.027986028610529
DDoS,2025-05-13,15:14:47,61.73805797548697,41.11588499842565,81.39336948277138,0.0863797664642334,97.32656676694563,0.0020057472575365,0.0
DDoS,2025-05-13,15:50:24,99.20929834382534,70.08983397131453,76.37037924020207,2.235735709443748,0.0,2.787436835689566,98.69684654444313
Normal,2025-05-13,14:34:09,0.1727595329284668,95.42360879900012,85.13124024496456,0.0863797664642334,4.641711749492643,23.987193508856933,99.29890437180717
DDoS,2025-05-13,15:31:02,27.72373915801277,81.5849737254735,84.13912251661631,46.473235166065265,91.91530945985964,0.0020057472575365,0.0
Normal,2025-05-13,15:11:27,11.96302291797754,62.23693016278397,90.63001862302657,57.103741622485245,89.64740051999426,0.0020057472575365,0.0
DDoS,2025-05-13,14:37:29,147.8683813953176,73.06870830690731,87.43340873515037,36.2625466819637,100.0,0.0020057472575365,12.606678778056251
DDoS,2025-05-13,15:55:04,43.15152865174574,44.18647370310011,75.94064165839018,13.636151393969092,83.93782722250691,2.192487929029751,6.004620819743142
DDoS,2025-05-13,14:31:59,0.1727595329284668,44.52834824477728,80.2632882332777,0.0863797664642334,84.12180524426083,0.0020057472575365,0.0
DDoS,2025-05-13,18:00:16,4957.704008784687,64.75315870286765,89.32447458713808,2492.8365132808685,88.3682914597101,0.0020057472575365,0.0
Normal,2025-05-13,14:46:15,57.259750148680844,64.64491247151233,85.52975387878702,44.58180697176669,3.732269760530405,0.0020057472575365,100.0
DDoS,2025-05-13,15:11:47,0.1727595329284668,41.655170361405006,90.18764246459132,26.235059276211793,0.0,10.850823082221385,100.0
DDoS,2025-05-13,15:44:45,10.336805807875443,91.82735421618756,86.13265426411768,3.717964754721752,100.0,21.817629737707264,0.0
Normal,2025-05-13,15:51:00,29.96882285700751,83.02684867922397,79.9544929648292,0.0863797664642334,1.4848391270177235,12.581822531107502,91.10158290205186
DDoS,2025-05-13,14:58:11,62.59283340439774,57.1451679298118,83.54326573736292,34.750275152190426,0.0,0.0020057472575365,95.083920255279
Normal,2025-05-13,15:25:08,0.1727595329284668,41.426993400995535,88.69994746634578,44.42643289095044,1.2605733815666702,0.0020057472575365,100.0
Normal,2025-05-13,15:53:35,2.1134210752009324,68.82688939273747,72.22379391566992,29.110174734700085,6.861294116917332,0.0020057472575365,98.17950287819802
DDoS,2025-05-13,14:34:00,75.52841477710056,84.20507739664461,83.92334889110104,22.197976836423642,100.0,0.24132675917288715,0.0
DDoS,2025-05-13,14:52:58,132.75603010654453,41.44989296574823,85.84930578112395,7.326879939985265,92.36987074701153,4.653885650117308,3.3496297465416083
Normal,2025-05-13,14:31:22,0.1727595329284668,75.08462157721821,79.36554933567601,14.753832286464231,2.2542609081524354,37.382911686260925,96.935280315834
DDoS,2025-05-13,14:35:23,0.1727595329284668,28.164343901391632,83.1305778900938,8.968629793505809,94.54140465232639,4.320552546735903,7.268522580748018
DDoS,2025-05-13,14:34:15,46.51393781102524,90.06223865068199,82.8783444814605,18.572580103517097,97.61281489480677,28.01798400225223,0.0
Normal,2025-05-13,14:42:45,34.907168908879854,64.57415630694608,86.28004571597484,7.11272691390859,0.0,1.8428102303979994,94.87657586879247
DDoS,2025-05-13,15:42:07,29.60741746739879,92.14011508506184,88.05262500690903,0.0863797664642334,100.0,0.0020057472575365,0.0
Normal,2025-05-13,14:41:50,0.1727595329284668,40.437466447531655,84.23464048696346,43.25504449252714,0.0,0.8381972339735935,100.0
Normal,2025-05-13,14:50:11,78.29735260649123,33.39755035955092,85.87394977591406,8.75328057767554,6.956488892402861,5.527933062696606,95.57328865017108
Normal,2025-05-13,14:52:41,27.84858880028648,69.35696019341744,88.26591165147762,57.70612525753202,0.0,0.0020057472575365,100.0
DDoS,2025-05-13,15:45:52,3.889356116593426,38.00270641867744,82.5199393614653,47.95258040528307,100.0,7.587615685317991,0.0
DDoS,2025-05-13,14:49:16,0.1727595329284668,37.66720494339218,85.62722293475191,6.400496504803945,100.0,0.0020057472575365,0.0
DDoS,2025-05-13,15:33:37,122.37570377031153,28.949249700368703,80.45148347528111,0.0863797664642334,98.82154202529824,4.247549876002725,0.0
Normal,2025-05-13,14:33:26,2.562465269817954,89.53325549383362,81.42064674104518,0.0863797664642334,0.0,9.640662311031784,89.94463810893012
DDoS,2025-05-13,15:17:47,49.88082128918724,95.42783085676348,81.87900039857269,37.495573205453475,95.74571710123581,3.9581186914935165,4.9406444753898775
DDoS,2025-05-13,15:09:18,60.25709573223339,36.37929656894888,91.37756449972504,0.0863797664642334,100.0,0.0020057472575365,8.552189397332446
DDoS,2025-05-13,15:26:40,59.11894397691336,31.25908335475234,88.91379940195709,64.20648638349056,98.03115879322253,3.5108348946518335,6.981578436946931
DDoS,2025-05-13,14:29:11,0.1727595329284668,59.05191258100916,78.50870352524964,0.0863797664642334,100.0,21.878809224390352,0.0
DDoS,2025-05-13,16:26:12,32.88392447505096,32.692382248564414,83.56219162777977,61.09545193454697,90.96952790044992,4.057593240334862,0.0
DDoS,2025-05-13,15:32:24,0.1727595329284668,100.0,80.1515187925964,0.0863797664642334,4.720329142037411,9.26034280201985,89.96787670621215
DDoS,2025-05-13,15:31:49,0.1727595329284668,37.11578032698681,78.15623602953717,18.687795646565792,0.0,0.0020057472575365,100.0
Normal,2025-05-13,16:25:54,0.9404638656801367,43.88572192128322,83.15690225656834,32.02007802509961,11.436048684251539,7.718208563495209,97.109232910333
Normal,2025-05-13,15:12:36,63.523505463052985,74.79894171483627,87.87333562949125,91.57422488002564,96.91545105004313,0.0020057472575365,3.5564896573289904
DDoS,2025-05-13,15:19:26,38.78714585818436,44.32315365731294,88.96682814560644,55.600433016685066,74.87028380405289,2.0673794162181087,0.0
DDoS,2025-05-13,14:29:06,0.1727595329284668,67.56678491022409,79.9028200437244,0.0863797664642334,88.45720450444331,18.193569606930442,0.0
DDoS,2025-05-13,15:46:29,56.68046030675893,96.38467060571439,87.73388314344405,37.618941459487345,100.0,0.0020057472575365,0.0
Normal,2025-05-13,15:49:43,0.1727595329284668,100.0,81.55362041143769,24.90269718580503,9.407106806153559,0.0020057472575365,88.66743508397967
DDoS,2025-05-13,15:40:07,63.73104318375064,66.18135648325305,83.73102494746703,2.059153141497154,12.049427721432812,21.572620428241756,100.0
DDoS,2025-05-13,14:50:45,103.57782981737657,39.06033086694477,87.58587718297449,17.482366936773264,2.550351686100669,0.0020057472575365,100.0
Normal,2025-05-13,14:31:20,10.001719655386246,98.96020222170623,81.36313708048404,0.0863797664642334,5.346544411383635,30.777392344137866,94.78871959414975
Normal,2025-05-13,14:33:51,11.438641864953192,100.0,84.89214451003542,13.827577814723082,100.0,14.682494248542818,0.0
Normal,2025-05-13,18:41:40,72.30496532041064,36.024885287634156,61.216376482413935,75.47891079734318,88.64533098990071,0.15940353570089857,0.6041987222970561
Normal,2025-05-13,15:38:51,38.77956038351472,32.777940752646856,83.7086612750661,0.0863797664642334,1.4101825932524277,11.606695080520746,100.0
Normal,2025-05-13,14:30:44,0.1727595329284668,29.47154133991346,78.29075611149231,0.0863797664642334,0.9058520430214201,73.25787256774937,100.0
Normal,2025-05-13,15:00:28,38.510991663458135,75.03028774411207,86.95360699726369,60.58023373882622,0.0,0.0020057472575365,100.0
